paragraph_id,subject,subject_cui,subject_type,relation,object,object_cui,object_type,rule_valid,gemini_verdict
3259,peyer's patches,C0031272,"Body Part, Organ, or Organ Component",LOCATION_OF,ileum,C0020885,"Body Part, Organ, or Organ Component",False,True
3260,lamina propria,C1179187,Tissue,CONTAINS,lymphocytes,C0024264,Cell,False,True
3261,subcapsular sinus,C1518052,Tissue,CONNECTED_TO,trabecular sinuses,C0222660,Tissue,False,True
3261,medulla,C0025148,"Body Part, Organ, or Organ Component",CONSISTS_OF,lymphatic tissue,C0024296,Tissue,False,True
3263,lymphatic tissue,C0024296,Tissue,LOCATION_OF,organ,C0178784,"Body Part, Organ, or Organ Component",False,True
3265,lymph nodes,C0024204,"Body Part, Organ, or Organ Component",IS_A,organs,C0178784,"Body Part, Organ, or Organ Component",False,True
3267,connective tissue,C0009780,Tissue,SURROUNDS,node,C0746922,"Body Part, Organ, or Organ Component",False,True
3268,peyer’s patch,C0031272,"Body Part, Organ, or Organ Component",IS_A,lymphatic tissue,C0024296,"Body Part, Organ, or Organ Component",False,True
3269,reticular meshwork,C0040573,"Body Part, Organ, or Organ Component",CONSISTS_OF,cells,C0007634,Cell,False,True
3271,reticular meshwork,C0040573,"Body Part, Organ, or Organ Component",CONTAINS,cells,C0007634,Cell,False,True
3275,macrophages,C0024432,Cell,PERFORMS,endocytosis,C0014139,Cell Function,False,True
3275,macrophages,C0024432,Cell,PERFORMS,digestion,C0012238,Organism Function,False,True
3276,antigen–antibody complexes,C1704241,Chemical Viewed Structurally,CONNECTED_TO,dendritic cytoplasmic processes,C1819674,Cell Component,False,True
3278,cortex,C0001614,Disease or Syndrome,PART_OF,node,C0746922,"Body Part, Organ, or Organ Component",False,True
3278,cortex,C0001614,Disease or Syndrome,CONSISTS_OF,lymphatic tissue,C0024296,Tissue,False,True
3279,cortex,C0001614,Disease or Syndrome,CONTAINS,lymphocytes,C0024264,Cell,False,True
3279,capsule,C0006935,Biomedical or Dental Material,SURROUNDS,lymph node,C0024204,"Body Part, Organ, or Organ Component",False,True
3279,capsule,C0006935,Biomedical or Dental Material,CONTAINS,connective tissue,C0009780,Tissue,False,True
3279,subcapsular sinus,C1518052,Tissue,CONNECTED_TO,medullary sinuses,C0222660,"Body Part, Organ, or Organ Component",False,True
3281,reticular cell,C0229606,Cell,CONTAINS,collagen fibrils,C0225328,Cell Component,False,True
3282,lymphocytes,C0024264,Cell,PART_OF,nodules,C0028259,Acquired Abnormality,False,True
3286,medulla,C0025148,"Body Part, Organ, or Organ Component",CONTAINS,medullary cords,C0001629,"Body Part, Organ, or Organ Component",False,True
3286,medulla,C0025148,"Body Part, Organ, or Organ Component",CONTAINS,medullary sinuses,C0001629,"Body Part, Organ, or Organ Component",False,True
3287,medulla,C0025148,"Body Part, Organ, or Organ Component",CONTAINS,cords,C0037925,"Body Part, Organ, or Organ Component",False,True
3287,network,C0150775,Population Group,TRAVERSES,medullary cords,C0001629,"Body Part, Organ, or Organ Component",False,True
3287,network,C0150775,Population Group,TRAVERSES,medullary sinuses,C0001629,"Body Part, Organ, or Organ Component",False,True
3287,network,C0150775,Population Group,PART_OF,parenchyma,C0933845,"Body Part, Organ, or Organ Component",False,True
3287,medullary cords,C0001629,"Body Part, Organ, or Organ Component",CONTAINS,lymphocytes,C0024264,Cell,False,True
3287,medullary cords,C0001629,"Body Part, Organ, or Organ Component",CONTAINS,macrophages,C0024432,Cell,False,True
3287,medullary cords,C0001629,"Body Part, Organ, or Organ Component",CONTAINS,dendritic,C0011305,Cell Component,False,True
3287,medullary cords,C0001629,"Body Part, Organ, or Organ Component",CONTAINS,plasma cells,C0032112,Cell,False,True
3289,capsule,C0006935,Biomedical or Dental Material,LOCATION_OF,sinus,C0016169,Anatomical Abnormality,False,True
3291,afferent lymphatic vessels,C0229889,"Body Part, Organ, or Organ Component",CONNECTED_TO,sinus,C0016169,Anatomical Abnormality,False,True
3291,trabecular sinuses,C0222660,Tissue,CONNECTED_TO,medullary sinuses,C0001629,"Body Part, Organ, or Organ Component",False,True
3291,lymphocytes,C0024264,Cell,CONNECTED_TO,lymphatic sinuses,C1518051,Tissue,False,True
3291,lymphocytes,C0024264,Cell,CONNECTED_TO,parenchyma,C0933845,"Body Part, Organ, or Organ Component",False,True
3291,sinuses,C0016169,Anatomical Abnormality,ADJACENT_TO,connective tissue,C0009780,Tissue,False,True
3291,macrophage,C0024432,Cell,INTERACTS_WITH,sinus,C0016169,Anatomical Abnormality,False,True
3293,macrophage processes,C0024432,Cell,PART_OF,sinus,C0016169,Anatomical Abnormality,False,True
3297,phagocytosis,C0031308,Cell Function,OCCURS_IN,lymph node,C0024204,"Body Part, Organ, or Organ Component",False,True
3307,bacterial pharyngitis,C1141882,Disease or Syndrome,CAUSES,lymphadenitis,C0024205,Disease or Syndrome,False,True
3308,superior mediastinum,C0230147,Body Location or Region,LOCATION_OF,thymus,C0040112,Biologically Active Substance,False,True
3309,thymus,C0040112,Biologically Active Substance,ADJACENT_TO,heart,C0018787,"Body Part, Organ, or Organ Component",False,True
3309,thymus,C0040112,Biologically Active Substance,ADJACENT_TO,vessels,C0005847,"Body Part, Organ, or Organ Component",False,True
3312,connective tissue,C0009780,Tissue,SURROUNDS,thymus,C0040112,Biologically Active Substance,False,True
3313,capsule,C0006935,Biomedical or Dental Material,CONTAINS,blood vessels,C0005847,"Body Part, Organ, or Organ Component",False,True
3313,trabeculae,C2826619,Tissue,CONTAINS,blood vessels,C0005847,"Body Part, Organ, or Organ Component",False,True
3313,connective tissue,C0009780,Tissue,CONTAINS,plasma cells,C0032112,Cell,False,True
3315,medulla,C0025148,"Body Part, Organ, or Organ Component",CONTAINS,lymphocytes,C0024264,Cell,False,True
3317,meshwork,C0040573,"Body Part, Organ, or Organ Component",CONSISTS_OF,lymphocytes,C0024264,Cell,False,True
3321,type i epithelioreticular cells,C1516944,Cell,SURROUNDS,adventitia,C0225342,Tissue,False,True
3322,type ii epithelioreticular cells,C1516944,Cell,EXHIBITS,mhc i,C0024518,Gene or Genome,False,True
3322,type ii epithelioreticular cells,C1516944,Cell,EXHIBITS,mhc ii molecules,C0019630,"Amino Acid, Peptide, or Protein",False,True
3324,macrophages,C0024432,Cell,LOCATION_OF,thymic cortex,C0229948,"Body Part, Organ, or Organ Component",False,True
3324,macrophages,C0024432,Cell,EXHIBITS,phagocytosis,C0031308,Cell Function,False,True
3325,thymic corpuscles,C0229950,"Body Part, Organ, or Organ Component",IS_A,masses,C0005938,Clinical Attribute,False,True
3326,pas cells,C0007634,Cell,IS_A,macrophages,C0024432,Cell,False,True
3327,t cells,C0039194,Cell,MANAGES,thymic epithelioreticular cells,C1516944,Cell,False,True
3327,lymphocytes,C0024264,Cell,INTERACTS_WITH,epithelioreticular cells,C1516944,Cell,False,True
3329,thymic medulla,C0229949,"Body Part, Organ, or Organ Component",CONTAINS,epithelioreticular cells,C1516944,Cell,False,True
3329,thymic medulla,C0229949,"Body Part, Organ, or Organ Component",CONTAINS,lymphocytes,C0024264,Cell,False,True
3330,medulla,C0025148,"Body Part, Organ, or Organ Component",CONTAINS,type v epithelioreticular cells,C1516944,Cell,False,True
3336,capillary endothelium,C0006904,Tissue,PART_OF,blood–thymus barrier,C1706912,Medical Device,False,True
3336,basal lamina,C0085872,Tissue,PART_OF,blood–thymus barrier,C1706912,Medical Device,False,True
3336,connective tissue space,C0009780,Tissue,PART_OF,blood–thymus barrier,C1706912,Medical Device,False,True
3338,epithelioreticular cells,C1516944,Cell,SURROUNDS,capillary wall,C0006901,"Body Part, Organ, or Organ Component",False,True
3339,thymus,C0040112,Biologically Active Substance,LOCATION_OF,t-cell education,,Cell Function,False,True
3342,cd2,C0108773,"Amino Acid, Peptide, or Protein",INDICATES,early stage of differentiation,C0007589,Cell Function,False,True
3342,cd7 molecules,C1413236,Gene or Genome,INDICATES,early stage of differentiation,C0007589,Cell Function,False,True
3344,cd1,C0054941,"Amino Acid, Peptide, or Protein",INDICATES,middle stage of t-cell differentiation,C1155013,Cell Function,False,True
